Price,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,NVDA,NVDA,NVDA,NVDA,NVDA,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,JPM,JPM,JPM,JPM,JPM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,37.67039108276367,37.75874323827236,36.84898092175312,37.12596633203503,134142000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,37.32177734375,37.32894054106057,36.69139047564823,37.1999957023927,104768400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,36.9349365234375,37.758740427662374,36.798832167655455,37.30982741823408,166348800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,39.45886993408203,39.67377306329743,38.26017888624196,38.981304186014476,244439200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,39.7430419921875,40.35432587213641,39.294128798801566,39.66424316716512,162958400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,39.76213073730469,40.34953464878564,39.62124605293177,39.86719579946564,130672400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,40.891563415527344,40.98946525932147,39.94359520136032,39.97463813806021,125982000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,41.59120559692383,41.806112402470475,41.154236077075566,41.276014049742024,144406400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,41.60553741455078,41.9231191363072,41.273629300518444,41.70343564294899,112958400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,40.81755065917969,41.533899379365955,40.67427945772723,41.16617166262239,126966800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,40.86551284790039,40.9254645995137,40.38829558775916,40.52498733783649,95280000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,40.630496978759766,41.05735679179769,40.58733347651301,41.01898679480214,83973600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,40.980621337890625,41.007000256351944,40.695250399763104,40.791175402879134,89134000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,40.81035614013672,41.3619130076027,40.748007633407916,41.100524238915256,89960800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,40.959041595458984,41.06935078050269,40.61851605079795,40.69765281006751,87342800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,40.86790084838867,41.17485345817867,40.70723062757389,41.06694106021814,98507200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,40.99020767211914,41.11251158075752,40.644888674928126,40.69764650626932,75891200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,41.25399398803711,41.56334703770491,41.004596341823294,41.0525570054224,104457600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,41.02138900756836,41.33553562405964,40.83913698632737,41.1988475229201,68998800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,41.47941207885742,41.48660599525643,41.09811987305414,41.14608053543551,75652800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,41.78157424926758,42.174857598562404,41.71442857932684,41.76478966136468,87493600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,41.80556106567383,42.03817418355346,41.52738402544345,41.656881874141895,68280800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,41.9350471496582,41.96622322927537,41.421860337678204,41.53697032741964,111341600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,41.52259063720703,41.94465340123591,41.46743603842246,41.80316811518774,112861600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,41.95903396606445,42.00219747263163,41.460234932688365,41.79356653922759,103544800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,42.17007064819336,42.6257025734986,41.71923222922576,42.13170064250141,109744800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,42.093318939208984,42.206028512629246,41.85590871152636,42.19164067928438,78949600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,41.85112380981445,42.08373692114546,41.71203529361494,41.88709340057084,83241600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,41.36670684814453,41.83193300627982,41.25160051452441,41.69524126203488,99185600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,41.46503448486328,41.50340448790853,40.64729163339019,40.84393515462344,95997600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,42.90147399902344,42.95423183564589,42.05016201359641,42.08373484970482,128044000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,43.383487701416016,43.80554672798309,43.01418285140076,43.16526244087652,129870400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,43.5753288269043,43.95662105461445,43.385879259741806,43.70482298869039,124130000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,44.05973815917969,44.14846923554613,43.779164414177835,44.10050490922293,94318000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,44.63288116455078,44.92304926730803,44.06214294808447,44.32832888529776,156171600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,45.08850860595703,45.177236016053754,44.553736415426016,44.55613682704856,104879200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,44.731197357177734,45.32112416004109,44.58491494754818,45.167647833475996,126585600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,45.12208557128906,45.44102931737119,44.2995456663058,44.659256162902494,124140800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,46.7839469909668,47.08130898978615,45.51776631722706,45.568127397516854,204136800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,45.815128326416016,47.407446668549994,45.75037941150431,46.843898751875734,169630800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,45.26118087768555,46.0381533253487,44.7479939717091,45.92544372672708,175381200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,44.793540954589844,46.253968138458966,44.26356961613226,45.961403351219516,199202000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,45.19642639160156,45.50577581710556,44.73599738246112,45.263572060070096,119393600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,45.25638198852539,45.45781901104895,44.97101104370128,45.31153657963343,83121600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,45.551334381103516,45.58251045893089,45.21320566658279,45.52255871490228,94256000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,45.860694885253906,45.96620689820013,45.17484667569787,45.95661622762853,111448000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,46.5273551940918,46.632870859625065,45.81512811090667,45.82471878088041,91062800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,46.84629821777344,47.12207480001106,46.318719898278964,46.34270206158849,93087200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,46.92782974243164,47.090896736744334,46.31632119543061,46.71200125922669,76457200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,47.241973876953125,47.26595603801821,46.98537865838008,47.11007930942324,74106400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,47.98539352416992,48.01656595331816,47.083716648833395,47.10290165247516,103526800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,47.84150695800781,48.64486204728456,47.776758029287855,48.038150497392415,143072800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,48.11008071899414,48.13886004815311,47.524951034677144,47.64485453853999,86781200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-11,47.7096061706543,48.20121129630529,47.58730590705254,48.165241706764995,83603200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,47.6904182434082,47.99497416643162,47.05253438665943,47.76955499470552,111042800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,47.776756286621094,47.92543914193129,47.4841914006055,47.62088317189898,70146400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,47.78154754638672,48.289937245207305,47.61608012123653,47.83190862936642,102785600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,48.71200180053711,48.77195355634571,47.62807303095146,47.85109180616036,115627200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,48.88705825805664,48.956600682422255,48.56571773593405,48.7095997495347,96783200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,49.047725677490234,49.14604742621135,48.52254775923759,48.640054507160215,77758000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,49.755157470703125,49.8199063880479,48.89664793476,49.023745357481296,93292000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,49.67841339111328,49.99495669262028,49.65203447772403,49.72637405386719,70162400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,49.227577209472656,49.822297503132866,49.18920721396834,49.59927876519686,74172800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,48.99256134033203,49.160425475978236,48.46978027884674,49.13644331695861,74596400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,49.066917419433594,49.39305513234812,48.88706214376378,49.01655633221347,88818800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,48.1220703125,48.77674239877199,47.74797197748743,48.69520889686708,186139600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,50.484169006347656,51.632842888585614,50.174815937376685,50.330692677755366,259309200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,50.1556396484375,50.99496426661757,49.91103910859521,50.32110708720225,127985200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,50.77912902832031,50.8007107787516,50.41462138688045,50.57289487503826,83569600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,49.99496841430664,50.08129909117014,48.800730433665656,48.990176376667975,129772400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,48.64724349975586,49.74076272939093,48.1604356291873,49.371461594849436,155054800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,48.65684127807617,49.24197097290599,48.38106467790267,48.41703426604196,105358000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,48.13406753540039,48.36428023593405,47.160451575404295,48.05732752911257,139634400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,47.46722412109375,47.86924716909054,46.40560572324734,47.52500074629651,164834800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,44.708473205566406,45.613618653321296,44.017577777214555,45.18752827063894,229722400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,45.41621780395508,45.66657591209046,44.63384366530505,44.87457416950506,146118800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,45.96026611328125,46.1600728668725,44.78068814556835,44.840870769905855,106178800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,45.758052825927734,46.33339856073402,45.4595456904371,45.71712908266186,132125600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,45.49806213378906,45.95544859069946,44.95882451946098,44.99974826154195,131516400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,44.07534408569336,44.378666850902036,43.39889200337199,44.17886010543694,154449200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21,44.920310974121094,45.257332191350116,44.462920838446536,44.5881017219555,113459200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,44.0007209777832,44.70606326059715,43.9453539906888,44.4532954981791,118994400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,43.2496452331543,43.46148558867076,42.80429231082718,43.28334735834484,146118800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,43.08353805541992,43.84665330275651,42.99928091077226,43.379635543121694,94858800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,42.905391693115234,43.47351576319554,42.828359850916584,43.07149630921475,111792800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,42.70077896118164,43.17501835887518,42.368569682547005,42.469676055771444,113924800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,42.92225646972656,43.146134111126614,42.52986450994249,42.837999310534556,84873600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,42.14468765258789,42.84762022600365,42.12542877305183,42.42393222272161,108174400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,41.718605041503906,42.830779006844566,40.989191769006894,42.27228604104712,161584400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,43.24483108520508,43.290570472381134,42.01229198059513,42.23376362137621,123872000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,43.94293975830078,44.532732366937054,43.60591855901341,44.36181211163416,119093600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,44.588104248046875,44.64828687405134,43.8490598375492,44.072941116378914,90105200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,45.774906158447266,46.20100020037533,44.72050899594306,44.89864722693939,122737600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,46.359886169433594,47.03152273568553,46.128783243098496,46.174522631777265,104883600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,46.896705627441406,47.18317549495311,46.60542379492944,46.90874288645351,107731600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,46.74745178222656,47.175951736196694,46.554866666528,46.68967514554033,73012800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,46.73781967163086,47.37334797080964,46.60542085062921,46.870222165887995,86698400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,46.39839172363281,46.603010417474884,45.81100879400535,46.11192187899849,75046000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,46.67523956298828,46.93282297806528,46.26118278193887,46.43691502996663,58676400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,47.77296447753906,48.21590769265927,46.99300004944819,47.19521277723059,106204000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,47.63334274291992,48.117213397618876,47.49853425097097,48.06906435913204,84496800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,48.01610565185547,48.29294424893722,47.671859137476176,48.235167608363234,86056000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,47.85240173339844,48.35071556113707,47.700740364390086,47.857217371229524,191202400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,47.80426788330078,48.184622551904845,47.705567486906965,47.794636605319965,72881600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,47.07966995239258,47.9679624930692,47.0122620268344,47.76815571901128,84281200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,48.09795379638672,48.38442367411499,47.508164816316906,47.609271183764086,104270000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,48.0835075378418,48.524044758317615,48.042583796913085,48.21590636362354,83598800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,47.6453742980957,48.025728882416274,47.43593996412541,47.82832813337103,124442400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,48.51923751831055,49.22698584179914,48.30257784422385,48.90921978910782,109012000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,48.803287506103516,48.89958189875038,48.47348793526982,48.48552519350761,67740800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,49.20772171020508,49.214943331245344,48.793664962035955,48.93569507350228,45448000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,49.16438674926758,49.369009134258626,48.84421475804626,48.952546416721376,69062000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,48.150909423828125,48.48311497313739,47.7633332219211,48.34108487805018,101354400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,48.44460678100586,48.50960137077678,47.85962976027634,47.95351450764578,82312000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,48.92365646362305,49.04402170864626,48.521636986036214,48.591450885172904,71588400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,48.567378997802734,49.20290737902218,48.55775139391188,48.9429179948975,80767200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,48.940513610839844,49.10902423385381,48.67570857949212,48.735891207229685,70380800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,49.40032196044922,49.559201345213566,49.109036354076764,49.13070122382777,67789600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,49.2293815612793,49.61695776842301,48.988651089097004,49.251046422194385,67467200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,48.952545166015625,49.37141385536943,48.933286286593344,49.12105576939105,56430000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,49.508636474609375,49.56159747950003,49.036803069198804,49.10902295525479,74162400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
